date,asset,level,entry_time,entry_price,direction,hurst_value,hurst_regime,vetoed,veto_reason,expiry_seconds,exit_time,exit_price,price_delta,outcome,net_pl,payout_pct,oteo_score,confidence,market_ready,adx_regime,trend_direction
2026-06-20,EURUSD_otc,L1_HURST,1781940733.42,1.16424,PUT,0.5,random_walk,True,regime_chop,60,1781940793.492,1.16404,-0.0002,vetoed,0.0,92.0,81.6,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940733.42,1.16424,PUT,0.5,random_walk,False,,15,1781940748.446,1.16402,-0.00022,win,0.92,92.0,81.6,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940733.42,1.16424,PUT,0.5,random_walk,False,,30,1781940763.456,1.16412,-0.00012,win,0.92,92.0,81.6,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940733.42,1.16424,PUT,0.5,random_walk,False,,60,1781940793.492,1.16404,-0.0002,win,0.92,92.0,81.6,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940733.42,1.16424,PUT,0.5,random_walk,False,,90,1781940823.543,1.16431,7e-05,loss,-1.0,92.0,81.6,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940733.42,1.16424,PUT,0.5,random_walk,False,,120,1781940901.285,1.1647,0.00046,loss,-1.0,92.0,81.6,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940733.42,1.16424,PUT,0.5,random_walk,False,,180,1781948172.951,1.16719,0.00295,loss,-1.0,92.0,81.6,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940733.42,1.16424,PUT,0.5,random_walk,False,,300,1781948172.951,1.16719,0.00295,loss,-1.0,92.0,81.6,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_HURST,1781940733.42,1.16424,PUT,0.5,random_walk,True,regime_chop,60,1781940793.492,1.16404,-0.0002,vetoed,0.0,92.0,81.6,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,15,1781940770.461,1.16413,0.0,draw,0.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,30,1781940785.487,1.16403,-0.0001,win,0.92,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,60,1781940815.524,1.16426,0.00013,loss,-1.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00057,loss,-1.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,120,1781940901.285,1.1647,0.00057,loss,-1.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,180,1781948172.951,1.16719,0.00306,loss,-1.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,300,1781948172.951,1.16719,0.00306,loss,-1.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_HURST,1781940755.451,1.16413,PUT,0.5,random_walk,True,regime_chop,60,1781940815.524,1.16426,0.00013,vetoed,0.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,15,1781940770.461,1.16413,0.0,draw,0.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,30,1781940785.487,1.16403,-0.0001,win,0.92,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,60,1781940815.524,1.16426,0.00013,loss,-1.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00057,loss,-1.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,120,1781940901.285,1.1647,0.00057,loss,-1.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,180,1781948172.951,1.16719,0.00306,loss,-1.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940755.451,1.16413,PUT,0.5,random_walk,False,,300,1781948172.951,1.16719,0.00306,loss,-1.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_HURST,1781940755.451,1.16413,PUT,0.5,random_walk,True,regime_chop,60,1781940815.524,1.16426,0.00013,vetoed,0.0,92.0,83.9,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,15,1781940781.468,1.16402,-0.00012,win,0.92,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,30,1781940796.511,1.16411,-3e-05,win,0.92,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00056,loss,-1.0,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00056,loss,-1.0,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,120,1781940901.285,1.1647,0.00056,loss,-1.0,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,180,1781948172.951,1.16719,0.00305,loss,-1.0,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,300,1781948172.951,1.16719,0.00305,loss,-1.0,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_HURST,1781940766.459,1.16414,PUT,0.5,random_walk,True,regime_chop,60,1781940901.285,1.1647,0.00056,vetoed,0.0,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,15,1781940781.468,1.16402,-0.00012,win,0.92,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,30,1781940796.511,1.16411,-3e-05,win,0.92,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00056,loss,-1.0,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00056,loss,-1.0,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,120,1781940901.285,1.1647,0.00056,loss,-1.0,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,180,1781948172.951,1.16719,0.00305,loss,-1.0,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940766.459,1.16414,PUT,0.5,random_walk,False,,300,1781948172.951,1.16719,0.00305,loss,-1.0,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_HURST,1781940766.459,1.16414,PUT,0.5,random_walk,True,regime_chop,60,1781940901.285,1.1647,0.00056,vetoed,0.0,92.0,87.5,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,15,1781940785.487,1.16403,-0.0001,win,0.92,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,30,1781940800.498,1.16418,5e-05,loss,-1.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00057,loss,-1.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00057,loss,-1.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,120,1781940901.285,1.1647,0.00057,loss,-1.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,180,1781948172.951,1.16719,0.00306,loss,-1.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,300,1781948172.951,1.16719,0.00306,loss,-1.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_HURST,1781940770.461,1.16413,PUT,0.5,random_walk,True,regime_chop,60,1781940901.285,1.1647,0.00057,vetoed,0.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,15,1781940785.487,1.16403,-0.0001,win,0.92,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,30,1781940800.498,1.16418,5e-05,loss,-1.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00057,loss,-1.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00057,loss,-1.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,120,1781940901.285,1.1647,0.00057,loss,-1.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,180,1781948172.951,1.16719,0.00306,loss,-1.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940770.461,1.16413,PUT,0.5,random_walk,False,,300,1781948172.951,1.16719,0.00306,loss,-1.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_HURST,1781940770.461,1.16413,PUT,0.5,random_walk,True,regime_chop,60,1781940901.285,1.1647,0.00057,vetoed,0.0,92.0,88.2,HIGH,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,15,1781940788.989,1.164,-1e-05,loss,-1.0,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,30,1781940804.014,1.1641,9e-05,win,0.92,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00069,win,0.92,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00069,win,0.92,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,120,1781940901.285,1.1647,0.00069,win,0.92,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,180,1781948172.951,1.16719,0.00318,win,0.92,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,300,1781948172.951,1.16719,0.00318,win,0.92,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_HURST,1781940773.961,1.16401,CALL,0.5,random_walk,True,regime_chop,60,1781940901.285,1.1647,0.00069,vetoed,0.0,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,15,1781940788.989,1.164,-1e-05,loss,-1.0,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,30,1781940804.014,1.1641,9e-05,win,0.92,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00069,win,0.92,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00069,win,0.92,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,120,1781940901.285,1.1647,0.00069,win,0.92,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,180,1781948172.951,1.16719,0.00318,win,0.92,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940773.961,1.16401,CALL,0.5,random_walk,False,,300,1781948172.951,1.16719,0.00318,win,0.92,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_HURST,1781940773.961,1.16401,CALL,0.5,random_walk,True,regime_chop,60,1781940901.285,1.1647,0.00069,vetoed,0.0,92.0,90.7,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,15,1781940790.992,1.16401,-2e-05,loss,-1.0,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,30,1781940806.019,1.16414,0.00011,win,0.92,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00067,win,0.92,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00067,win,0.92,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,120,1781940901.285,1.1647,0.00067,win,0.92,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,180,1781948172.951,1.16719,0.00316,win,0.92,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,300,1781948172.951,1.16719,0.00316,win,0.92,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_HURST,1781940775.965,1.16403,CALL,0.5,random_walk,True,regime_chop,60,1781940901.285,1.1647,0.00067,vetoed,0.0,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,15,1781940790.992,1.16401,-2e-05,loss,-1.0,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,30,1781940806.019,1.16414,0.00011,win,0.92,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00067,win,0.92,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00067,win,0.92,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,120,1781940901.285,1.1647,0.00067,win,0.92,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,180,1781948172.951,1.16719,0.00316,win,0.92,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940775.965,1.16403,CALL,0.5,random_walk,False,,300,1781948172.951,1.16719,0.00316,win,0.92,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_HURST,1781940775.965,1.16403,CALL,0.5,random_walk,True,regime_chop,60,1781940901.285,1.1647,0.00067,vetoed,0.0,92.0,92.2,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,15,1781940791.992,1.16411,9e-05,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,30,1781940807.018,1.16416,0.00014,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00068,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00068,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,120,1781940901.285,1.1647,0.00068,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,180,1781948172.951,1.16719,0.00317,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,300,1781948172.951,1.16719,0.00317,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_HURST,1781940776.965,1.16402,CALL,0.5,random_walk,True,regime_chop,60,1781940901.285,1.1647,0.00068,vetoed,0.0,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,15,1781940791.992,1.16411,9e-05,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,30,1781940807.018,1.16416,0.00014,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00068,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00068,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,120,1781940901.285,1.1647,0.00068,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,180,1781948172.951,1.16719,0.00317,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940776.965,1.16402,CALL,0.5,random_walk,False,,300,1781948172.951,1.16719,0.00317,win,0.92,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_HURST,1781940776.965,1.16402,CALL,0.5,random_walk,True,regime_chop,60,1781940901.285,1.1647,0.00068,vetoed,0.0,92.0,92.9,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,15,1781940802.514,1.16418,0.00019,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,30,1781940817.525,1.16428,0.00029,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00071,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00071,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,120,1781948172.951,1.16719,0.0032,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,180,1781948172.951,1.16719,0.0032,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,300,1781948172.951,1.16719,0.0032,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_HURST,1781940787.489,1.16399,CALL,0.5,random_walk,True,regime_chop,60,1781940901.285,1.1647,0.00071,vetoed,0.0,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,15,1781940802.514,1.16418,0.00019,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,30,1781940817.525,1.16428,0.00029,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00071,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00071,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,120,1781948172.951,1.16719,0.0032,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,180,1781948172.951,1.16719,0.0032,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940787.489,1.16399,CALL,0.5,random_walk,False,,300,1781948172.951,1.16719,0.0032,win,0.92,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_HURST,1781940787.489,1.16399,CALL,0.5,random_walk,True,regime_chop,60,1781940901.285,1.1647,0.00071,vetoed,0.0,92.0,92.3,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940788.49,1.16399,CALL,0.5,random_walk,False,,15,1781940803.514,1.16418,0.00019,win,0.92,92.0,91.1,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940788.49,1.16399,CALL,0.5,random_walk,False,,30,1781940818.526,1.16429,0.0003,win,0.92,92.0,91.1,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940788.49,1.16399,CALL,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00071,win,0.92,92.0,91.1,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940788.49,1.16399,CALL,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00071,win,0.92,92.0,91.1,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940788.49,1.16399,CALL,0.5,random_walk,False,,120,1781948172.951,1.16719,0.0032,win,0.92,92.0,91.1,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940788.49,1.16399,CALL,0.5,random_walk,False,,180,1781948172.951,1.16719,0.0032,win,0.92,92.0,91.1,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_BASELINE,1781940788.49,1.16399,CALL,0.5,random_walk,False,,300,1781948172.951,1.16719,0.0032,win,0.92,92.0,91.1,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L1_HURST,1781940788.49,1.16399,CALL,0.5,random_walk,True,regime_chop,60,1781940901.285,1.1647,0.00071,vetoed,0.0,92.0,91.1,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940788.49,1.16399,CALL,0.5,random_walk,False,,15,1781940803.514,1.16418,0.00019,win,0.92,92.0,91.1,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940788.49,1.16399,CALL,0.5,random_walk,False,,30,1781940818.526,1.16429,0.0003,win,0.92,92.0,91.1,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940788.49,1.16399,CALL,0.5,random_walk,False,,60,1781940901.285,1.1647,0.00071,win,0.92,92.0,91.1,MEDIUM,False,unavailable,flat
2026-06-20,EURUSD_otc,L2_BASELINE,1781940788.49,1.16399,CALL,0.5,random_walk,False,,90,1781940901.285,1.1647,0.00071,win,0.92,92.0,91.1,MEDIUM,False,unavailable,flat
