date,asset,level,entry_time,entry_price,direction,expiry_seconds,exit_time,exit_price,price_delta,outcome,net_pl,payout_pct,oteo_score,confidence,base_oteo_score,base_confidence,level2_score_adjustment,level2_suppressed_reason,level3_score_adjustment,level3_suppressed_reason,market_ready,adx_regime,trend_direction,cci_state,tick_health,regime_label,regime_confidence,regime_stable,regime_prior,regime_persistence,source_session,original_expiration_seconds,original_outcome,original_exit_time,original_exit_price,strategy_level,trade_id
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778805751.407,1.20674,PUT,15,1778805766.449,1.20654,-0.0002,win,0.92,92.0,85.2,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778805812.48,1.20663,level3,ghost-3d6ddbf0f7d1
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778805751.407,1.20674,PUT,30,1778805781.443,1.20658,-0.00016,win,0.92,92.0,85.2,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778805812.48,1.20663,level3,ghost-3d6ddbf0f7d1
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778805751.407,1.20674,PUT,60,1778805811.478,1.20663,-0.00011,win,0.92,92.0,85.2,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778805812.48,1.20663,level3,ghost-3d6ddbf0f7d1
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778805861.556,1.20671,PUT,15,1778805876.582,1.20698,0.00027,loss,-1.0,92.0,84.9,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778805922.027,1.20704,level3,ghost-f9a534a31094
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778805861.556,1.20671,PUT,30,1778805891.575,1.20689,0.00018,loss,-1.0,92.0,84.9,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778805922.027,1.20704,level3,ghost-f9a534a31094
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778805861.556,1.20671,PUT,60,1778805921.672,1.20704,0.00033,loss,-1.0,92.0,84.9,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778805922.027,1.20704,level3,ghost-f9a534a31094
2026-05-15,NGNUSD_otc,GHOST_REPRICE,1778805955.245,0.00073739,PUT,15,1778805970.269,0.00073739,0.0,draw,0.0,92.0,86.1,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806016.079,0.00073763,level3,ghost-2cf10ffc6904
2026-05-15,NGNUSD_otc,GHOST_REPRICE,1778805955.245,0.00073739,PUT,30,1778805985.403,0.00073725,-1.4e-07,win,0.92,92.0,86.1,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806016.079,0.00073763,level3,ghost-2cf10ffc6904
2026-05-15,NGNUSD_otc,GHOST_REPRICE,1778805955.245,0.00073739,PUT,60,1778806015.581,0.00073763,2.4e-07,loss,-1.0,92.0,86.1,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806016.079,0.00073763,level3,ghost-2cf10ffc6904
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806004.007,1.20708,PUT,15,1778806019.077,1.20717,9e-05,loss,-1.0,92.0,87.6,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806064.669,1.20683,level3,ghost-06330c0c054f
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806004.007,1.20708,PUT,30,1778806034.168,1.20718,0.0001,loss,-1.0,92.0,87.6,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806064.669,1.20683,level3,ghost-06330c0c054f
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806004.007,1.20708,PUT,60,1778806064.169,1.20681,-0.00027,win,0.92,92.0,87.6,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806064.669,1.20683,level3,ghost-06330c0c054f
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806140.417,1.20721,PUT,15,1778806155.426,1.20716,-5e-05,win,0.92,92.0,100.0,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806201.002,1.20711,level3,ghost-2888cceeada3
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806140.417,1.20721,PUT,30,1778806170.467,1.20725,4e-05,loss,-1.0,92.0,100.0,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806201.002,1.20711,level3,ghost-2888cceeada3
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806140.417,1.20721,PUT,60,1778806200.502,1.20712,-9e-05,win,0.92,92.0,100.0,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806201.002,1.20711,level3,ghost-2888cceeada3
2026-05-15,NGNUSD_otc,GHOST_REPRICE,1778806199.508,0.00073773,PUT,15,1778806214.577,0.00073757,-1.6e-07,win,0.92,92.0,90.6,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806260.156,0.00073751,level3,ghost-2d183a6c9653
2026-05-15,NGNUSD_otc,GHOST_REPRICE,1778806199.508,0.00073773,PUT,30,1778806229.633,0.00073742,-3.1e-07,win,0.92,92.0,90.6,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806260.156,0.00073751,level3,ghost-2d183a6c9653
2026-05-15,NGNUSD_otc,GHOST_REPRICE,1778806199.508,0.00073773,PUT,60,1778806259.653,0.00073749,-2.4e-07,win,0.92,92.0,90.6,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806260.156,0.00073751,level3,ghost-2d183a6c9653
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806247.642,1.20759,PUT,15,1778806262.667,1.20741,-0.00018,win,0.92,92.0,100.0,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806308.685,1.2075,level3,ghost-1dcfc464ff3d
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806247.642,1.20759,PUT,30,1778806277.676,1.20736,-0.00023,win,0.92,92.0,100.0,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806308.685,1.2075,level3,ghost-1dcfc464ff3d
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806247.642,1.20759,PUT,60,1778806307.696,1.20753,-6e-05,win,0.92,92.0,100.0,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806308.685,1.2075,level3,ghost-1dcfc464ff3d
2026-05-15,NGNUSD_otc,GHOST_REPRICE,1778806320.693,0.0007378,PUT,15,1778806335.702,0.00073753,-2.7e-07,win,0.92,92.0,90.6,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806381.213,0.00073718,level3,ghost-7395814d9539
2026-05-15,NGNUSD_otc,GHOST_REPRICE,1778806320.693,0.0007378,PUT,30,1778806350.757,0.00073731,-4.9e-07,win,0.92,92.0,90.6,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806381.213,0.00073718,level3,ghost-7395814d9539
2026-05-15,NGNUSD_otc,GHOST_REPRICE,1778806320.693,0.0007378,PUT,60,1778806380.857,0.00073718,-6.2e-07,win,0.92,92.0,90.6,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806381.213,0.00073718,level3,ghost-7395814d9539
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806346.703,1.20769,PUT,15,1778806361.778,1.20764,-5e-05,win,0.92,92.0,92.6,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806407.433,1.2078,level3,ghost-c13b484cfdcf
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806346.703,1.20769,PUT,30,1778806376.848,1.20773,4e-05,loss,-1.0,92.0,92.6,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806407.433,1.2078,level3,ghost-c13b484cfdcf
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806346.703,1.20769,PUT,60,1778806406.913,1.20777,8e-05,loss,-1.0,92.0,92.6,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806407.433,1.2078,level3,ghost-c13b484cfdcf
2026-05-15,NGNUSD_otc,GHOST_REPRICE,1778806758.449,0.00073628,PUT,15,,,,missing_exit,0.0,92.0,87.7,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806766.97,0.00073638,level3,ghost-e6bad923ebbf
2026-05-15,NGNUSD_otc,GHOST_REPRICE,1778806758.449,0.00073628,PUT,30,,,,missing_exit,0.0,92.0,87.7,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806766.97,0.00073638,level3,ghost-e6bad923ebbf
2026-05-15,NGNUSD_otc,GHOST_REPRICE,1778806758.449,0.00073628,PUT,60,,,,missing_exit,0.0,92.0,87.7,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806766.97,0.00073638,level3,ghost-e6bad923ebbf
2026-05-15,EURCHF_otc,GHOST_REPRICE,1778806806.521,0.85815,PUT,15,1778806821.562,0.85802,-0.00013,win,0.92,92.0,99.3,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806867.128,0.8572,level3,ghost-62654e9d0404
2026-05-15,EURCHF_otc,GHOST_REPRICE,1778806806.521,0.85815,PUT,30,1778806836.569,0.85744,-0.00071,win,0.92,92.0,99.3,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806867.128,0.8572,level3,ghost-62654e9d0404
2026-05-15,EURCHF_otc,GHOST_REPRICE,1778806806.521,0.85815,PUT,60,1778806866.623,0.85724,-0.00091,win,0.92,92.0,99.3,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806867.128,0.8572,level3,ghost-62654e9d0404
2026-05-15,EURNZD_otc,GHOST_REPRICE,1778806849.112,1.8088,PUT,15,1778806864.137,1.80887,7e-05,loss,-1.0,92.0,81.6,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806910.212,1.80893,level3,ghost-98872b00b492
2026-05-15,EURNZD_otc,GHOST_REPRICE,1778806849.112,1.8088,PUT,30,1778806879.162,1.80905,0.00025,loss,-1.0,92.0,81.6,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806910.212,1.80893,level3,ghost-98872b00b492
2026-05-15,EURNZD_otc,GHOST_REPRICE,1778806849.112,1.8088,PUT,60,1778806909.227,1.80905,0.00025,loss,-1.0,92.0,81.6,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806910.212,1.80893,level3,ghost-98872b00b492
2026-05-15,GBPUSD_otc,GHOST_REPRICE,1778806850.097,1.34427,CALL,15,1778806865.138,1.34454,0.00027,win,0.92,92.0,81.6,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806910.713,1.34419,level3,ghost-de3d31169672
2026-05-15,GBPUSD_otc,GHOST_REPRICE,1778806850.097,1.34427,CALL,30,1778806880.678,1.3445,0.00023,win,0.92,92.0,81.6,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806910.713,1.34419,level3,ghost-de3d31169672
2026-05-15,GBPUSD_otc,GHOST_REPRICE,1778806850.097,1.34427,CALL,60,1778806910.213,1.34419,-8e-05,loss,-1.0,92.0,81.6,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778806910.713,1.34419,level3,ghost-de3d31169672
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806889.682,1.20858,CALL,15,1778806904.694,1.20863,5e-05,win,0.92,92.0,81.6,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806950.231,1.20886,level3,ghost-8bef9875de8e
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806889.682,1.20858,CALL,30,1778806919.718,1.20876,0.00018,win,0.92,92.0,81.6,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806950.231,1.20886,level3,ghost-8bef9875de8e
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778806889.682,1.20858,CALL,60,1778806949.907,1.20886,0.00028,win,0.92,92.0,81.6,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778806950.231,1.20886,level3,ghost-8bef9875de8e
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807006.587,1.20859,CALL,15,1778807021.612,1.20866,7e-05,win,0.92,92.0,81.7,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807067.119,1.20852,level3,ghost-b512d129bcc6
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807006.587,1.20859,CALL,30,1778807036.619,1.20863,4e-05,win,0.92,92.0,81.7,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807067.119,1.20852,level3,ghost-b512d129bcc6
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807006.587,1.20859,CALL,60,1778807066.635,1.20853,-6e-05,loss,-1.0,92.0,81.7,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807067.119,1.20852,level3,ghost-b512d129bcc6
2026-05-15,EURCHF_otc,GHOST_REPRICE,1778807007.585,0.85696,PUT,15,1778807022.617,0.8575,0.00054,loss,-1.0,92.0,90.7,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807068.638,0.85734,level3,ghost-53cacb88824f
2026-05-15,EURCHF_otc,GHOST_REPRICE,1778807007.585,0.85696,PUT,30,1778807037.619,0.85734,0.00038,loss,-1.0,92.0,90.7,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807068.638,0.85734,level3,ghost-53cacb88824f
2026-05-15,EURCHF_otc,GHOST_REPRICE,1778807007.585,0.85696,PUT,60,1778807067.634,0.85724,0.00028,loss,-1.0,92.0,90.7,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807068.638,0.85734,level3,ghost-53cacb88824f
2026-05-15,GBPUSD_otc,GHOST_REPRICE,1778807148.186,1.3441,PUT,15,1778807163.227,1.34428,0.00018,loss,-1.0,92.0,81.6,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807208.756,1.34468,level3,ghost-5026f6a6fdb9
2026-05-15,GBPUSD_otc,GHOST_REPRICE,1778807148.186,1.3441,PUT,30,1778807178.267,1.34416,6e-05,loss,-1.0,92.0,81.6,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807208.756,1.34468,level3,ghost-5026f6a6fdb9
2026-05-15,GBPUSD_otc,GHOST_REPRICE,1778807148.186,1.3441,PUT,60,1778807208.256,1.34467,0.00057,loss,-1.0,92.0,81.6,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807208.756,1.34468,level3,ghost-5026f6a6fdb9
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807157.19,1.20839,CALL,15,1778807172.263,1.20831,-8e-05,loss,-1.0,92.0,83.0,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807217.778,1.20817,level3,ghost-43c3efd30bbf
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807157.19,1.20839,CALL,30,1778807187.24,1.20819,-0.0002,loss,-1.0,92.0,83.0,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807217.778,1.20817,level3,ghost-43c3efd30bbf
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807157.19,1.20839,CALL,60,1778807217.278,1.20819,-0.0002,loss,-1.0,92.0,83.0,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807217.778,1.20817,level3,ghost-43c3efd30bbf
2026-05-15,GBPUSD_otc,GHOST_REPRICE,1778807302.078,1.34371,CALL,15,1778807317.085,1.34367,-4e-05,loss,-1.0,92.0,83.0,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807362.708,1.34343,level3,ghost-8aeee91185f8
2026-05-15,GBPUSD_otc,GHOST_REPRICE,1778807302.078,1.34371,CALL,30,1778807332.145,1.3437,-1e-05,loss,-1.0,92.0,83.0,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807362.708,1.34343,level3,ghost-8aeee91185f8
2026-05-15,GBPUSD_otc,GHOST_REPRICE,1778807302.078,1.34371,CALL,60,1778807362.208,1.34344,-0.00027,loss,-1.0,92.0,83.0,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807362.708,1.34343,level3,ghost-8aeee91185f8
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807306.579,1.20834,PUT,15,1778807321.59,1.20829,-5e-05,win,0.92,92.0,82.7,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778807367.211,1.20778,level3,ghost-4098aefe11ba
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807306.579,1.20834,PUT,30,1778807336.678,1.208,-0.00034,win,0.92,92.0,82.7,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778807367.211,1.20778,level3,ghost-4098aefe11ba
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807306.579,1.20834,PUT,60,1778807366.711,1.20779,-0.00055,win,0.92,92.0,82.7,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778807367.211,1.20778,level3,ghost-4098aefe11ba
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807715.887,1.20772,PUT,15,1778807731.105,1.20782,0.0001,loss,-1.0,92.0,91.7,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778807776.922,1.20756,level3,ghost-fd510d3ab06a
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807715.887,1.20772,PUT,30,1778807745.89,1.20773,1e-05,loss,-1.0,92.0,91.7,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778807776.922,1.20756,level3,ghost-fd510d3ab06a
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807715.887,1.20772,PUT,60,1778807775.922,1.20761,-0.00011,win,0.92,92.0,91.7,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778807776.922,1.20756,level3,ghost-fd510d3ab06a
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807855.532,1.20756,CALL,15,1778807870.637,1.20742,-0.00014,loss,-1.0,92.0,100.0,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807916.241,1.20726,level3,ghost-b9e27997f1bb
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807855.532,1.20756,CALL,30,1778807885.646,1.20731,-0.00025,loss,-1.0,92.0,100.0,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807916.241,1.20726,level3,ghost-b9e27997f1bb
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807855.532,1.20756,CALL,60,1778807915.741,1.20727,-0.00029,loss,-1.0,92.0,100.0,HIGH,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,loss,1778807916.241,1.20726,level3,ghost-b9e27997f1bb
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807986.187,1.20695,CALL,15,1778808001.194,1.20736,0.00041,win,0.92,92.0,82.3,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778808046.872,1.20762,level3,ghost-fe62b31c8e4b
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807986.187,1.20695,CALL,30,1778808016.202,1.20726,0.00031,win,0.92,92.0,82.3,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778808046.872,1.20762,level3,ghost-fe62b31c8e4b
2026-05-15,EURUSD_otc,GHOST_REPRICE,1778807986.187,1.20695,CALL,60,1778808046.225,1.2076,0.00065,win,0.92,92.0,82.3,MEDIUM,,,,,,,,,,,,,,,,,auto_ghost_1778794718,60,win,1778808046.872,1.20762,level3,ghost-fe62b31c8e4b
